,x_m,y_m,variable,value
1535,4.391471215351812,2.0744827586206895,HUAWEI P10,198.0
1536,4.934328358208955,2.0883743842364533,HUAWEI P10,197.0
1537,5.404264392324094,2.079113300492611,HUAWEI P10,195.0
1538,5.910660980810234,2.055960591133005,HUAWEI P10,
1539,6.34413646055437,2.0605911330049262,HUAWEI P10,174.0
1540,6.793816631130063,2.055960591133005,HUAWEI P10,
1541,7.174626865671641,2.032807881773399,HUAWEI P10,175.0
1542,7.150319829424307,2.4310344827586206,HUAWEI P10,
1543,6.7735607675906175,2.3986206896551723,HUAWEI P10,
1544,6.352238805970148,2.486600985221675,HUAWEI P10,
1545,5.866098081023454,2.486600985221675,HUAWEI P10,
1546,5.367803837953091,2.46807881773399,HUAWEI P10,
1547,4.9100213219616196,2.4495566502463055,HUAWEI P10,
1548,4.650746268656716,2.8292610837438423,HUAWEI P10,
1549,4.914072494669509,2.82,HUAWEI P10,
1550,5.384008528784648,2.852413793103448,HUAWEI P10,
1551,5.849893390191897,2.8338916256157636,HUAWEI P10,
1552,6.360341151385927,2.843152709359606,HUAWEI P10,
1553,4.638592750533048,3.1302463054187193,HUAWEI P10,
1554,4.897867803837952,3.139507389162562,HUAWEI P10,
1555,5.363752665245202,3.2135960591133004,HUAWEI P10,
1556,5.833688699360341,3.17192118226601,HUAWEI P10,
1557,6.376545842217483,3.195073891625616,HUAWEI P10,
1558,6.757356076759061,2.82,HUAWEI P10,
1559,7.1260127931769714,2.810738916256158,HUAWEI P10,
1560,6.712793176972281,3.227487684729064,HUAWEI P10,
1561,7.109808102345415,3.1904433497536946,HUAWEI P10,
1562,4.654797441364605,3.634975369458128,HUAWEI P10,
1563,4.918123667377398,3.6025615763546797,HUAWEI P10,
1564,5.388059701492537,3.625714285714286,HUAWEI P10,
1565,5.845842217484008,3.5608866995073893,HUAWEI P10,
1566,6.4089552238805965,3.6905418719211824,HUAWEI P10,
1567,6.76545842217484,3.7229556650246307,HUAWEI P10,
1568,7.154371002132195,3.7183251231527095,HUAWEI P10,
1569,4.6426439232409376,4.037832512315271,HUAWEI P10,
1570,4.646695095948827,4.4129064039408865,HUAWEI P10,
1571,4.901918976545842,4.042463054187192,HUAWEI P10,
1572,5.388059701492537,4.0470935960591135,HUAWEI P10,
1573,5.813432835820895,4.051724137931035,HUAWEI P10,
1574,6.396801705756929,4.11192118226601,HUAWEI P10,
1575,6.769509594882728,4.125812807881774,HUAWEI P10,
1576,7.1584221748400845,4.135073891625615,HUAWEI P10,
1577,7.170575692963752,4.454581280788178,HUAWEI P10,
1578,6.793816631130063,4.4499507389162565,HUAWEI P10,
1579,6.396801705756929,4.473103448275862,HUAWEI P10,
1580,5.8093816631130055,4.4314285714285715,HUAWEI P10,
1581,5.404264392324094,4.4499507389162565,HUAWEI P10,
1582,4.950533049040511,4.42679802955665,HUAWEI P10,
1583,5.898507462686567,1.6345812807881774,HUAWEI P10,
1584,5.404264392324094,1.6438423645320197,HUAWEI P10,
1585,4.950533049040511,1.648472906403941,HUAWEI P10,
1586,4.622388059701492,1.6669950738916257,HUAWEI P10,
1587,5.890405117270788,1.2039408866995074,HUAWEI P10,
1588,5.384008528784648,1.1530049261083744,HUAWEI P10,
1589,4.934328358208955,1.1622660098522168,HUAWEI P10,
1590,6.76140724946695,0.713103448275862,HUAWEI P10,
1591,7.18272921108742,0.685320197044335,HUAWEI P10,
1592,4.638592750533048,1.171527093596059,HUAWEI P10,
1593,4.63454157782516,0.7177339901477833,HUAWEI P10,
1594,4.626439232409381,0.26857142857142857,HUAWEI P10,
1595,4.942430703624733,0.7501477832512315,HUAWEI P10,
1596,6.388699360341151,1.6299507389162562,HUAWEI P10,
1597,6.789765458422174,1.4076847290640393,HUAWEI P10,
1598,7.186780383795308,1.421576354679803,HUAWEI P10,
1599,7.174626865671641,1.148374384236453,HUAWEI P10,
1600,6.76545842217484,1.1252216748768473,HUAWEI P10,
1601,6.380597014925373,1.0881773399014778,HUAWEI P10,
1602,5.392110874200426,0.7640394088669951,HUAWEI P10,
1603,4.918123667377398,0.254679802955665,HUAWEI P10,
1604,5.404264392324094,0.2593103448275862,HUAWEI P10,
1605,5.874200426439232,0.7408866995073892,HUAWEI P10,
1606,6.336034115138592,0.6806896551724138,HUAWEI P10,
1607,5.866098081023454,0.254679802955665,HUAWEI P10,
1608,6.319829424307035,0.27320197044334976,HUAWEI P10,
1609,6.71684434968017,0.2639408866995074,HUAWEI P10,
1610,7.138166311300639,0.2593103448275862,HUAWEI P10,
1611,0.19445628997867803,0.08798029556650246,Murciline,
1612,0.16609808102345414,0.37970443349753696,Murciline,
1613,0.16609808102345414,0.6529064039408867,Murciline,
1614,0.162046908315565,0.9492610837438423,Murciline,
1615,0.162046908315565,1.4030541871921183,Murciline,
1616,0.14989339019189765,1.8846305418719211,Murciline,
1617,0.13368869936034114,2.3523152709359607,Murciline,
1618,0.15394456289978675,2.9126108374384234,Murciline,
1619,0.15394456289978675,3.3710344827586205,Murciline,
1620,0.162046908315565,4.0100492610837435,Murciline,
1621,0.13368869936034114,4.440689655172414,Murciline,
1622,0.5550106609808102,4.436059113300493,Murciline,
1623,0.5469083155650319,3.968374384236453,Murciline,
1624,0.5469083155650319,3.3756650246305417,Murciline,
1625,0.5631130063965885,2.9589162561576354,Murciline,
1626,0.5833688699360341,2.4588177339901476,Murciline,
1627,0.579317697228145,2.750541871921182,Murciline,
1628,0.129637526652452,2.694975369458128,Murciline,
1629,0.5712153518123667,1.9216748768472907,Murciline,
1630,0.5914712153518124,1.5095566502463054,Murciline,
1631,0.5995735607675906,0.8242364532019705,Murciline,
1632,0.5631130063965885,1.1066995073891626,Murciline,
1633,0.5914712153518124,0.41211822660098524,Murciline,
1634,0.5955223880597015,0.11113300492610838,Murciline,
1635,1.1424307036247334,0.07408866995073891,Murciline,
1636,1.1221748400852878,0.3935960591133005,Murciline,
1637,1.1059701492537313,0.736256157635468,Murciline,
1638,1.1100213219616204,1.1298522167487686,Murciline,
1639,1.1100213219616204,1.625320197044335,Murciline,
1640,1.1019189765458421,2.1207881773399015,Murciline,
1641,1.0897654584221748,2.722758620689655,Murciline,
1642,1.06545842217484,3.2876847290640394,Murciline,
1643,1.033049040511727,3.834088669950739,Murciline,
1644,0.9803837953091683,4.209162561576354,Murciline,
1645,0.935820895522388,4.468472906403941,Murciline,
1646,1.4462686567164178,4.4314285714285715,Murciline,
1647,1.4584221748400852,4.181379310344828,Murciline,168.0
1648,1.4584221748400852,3.792413793103448,Murciline,
1649,1.4948827292110873,3.2599014778325124,Murciline,
1650,1.486780383795309,2.8014778325123153,Murciline,
1651,1.4989339019189765,2.3245320197044337,Murciline,
1652,1.5759061833688697,1.8244334975369458,Murciline,
1653,1.5961620469083153,1.1530049261083744,Murciline,
1654,1.584008528784648,0.7084729064039409,Murciline,
1655,1.5759061833688697,0.32876847290640393,Murciline,171.0
1656,1.584008528784648,0.05556650246305419,Murciline,
1657,2.0823027718550104,0.06019704433497537,Murciline,175.0
1658,2.033688699360341,0.3102463054187192,Murciline,
1659,2.0539445628997868,0.6945812807881774,Murciline,
1660,2.041791044776119,1.1622660098522168,Murciline,
1661,2.041791044776119,1.7457142857142858,Murciline,171.0
1662,2.0215351812366738,2.296748768472906,Murciline,
1663,1.9850746268656714,2.7829556650246303,Murciline,
1664,1.9688699360341149,3.2599014778325124,Murciline,
1665,1.9324093816631127,3.8016748768472906,Murciline,168.0
1666,1.9283582089552236,4.135073891625615,Murciline,
1667,1.9243070362473347,4.454581280788178,Murciline,169.0
1668,2.386140724946695,4.4499507389162565,Murciline,167.0
1669,2.386140724946695,4.07487684729064,Murciline,
1670,2.386140724946695,3.6488669950738917,Murciline,
1671,2.382089552238806,3.181182266009852,Murciline,
1672,2.382089552238806,2.6579310344827585,Murciline,
1673,2.4104477611940296,2.268965517241379,Murciline,169.0
1674,2.382089552238806,1.7457142857142858,Murciline,
1675,2.3982942430703624,1.1807881773399014,Murciline,
1676,2.4752665245202556,0.6806896551724138,Murciline,
1677,2.4388059701492537,0.27320197044334976,Murciline,
1678,2.426652452025586,0.032413793103448274,Murciline,
1679,2.900639658848614,0.06019704433497537,Murciline,
1680,2.8884861407249462,0.3658128078817734,Murciline,
1681,2.868230277185501,0.7547783251231527,Murciline,170.0
1682,2.876332622601279,1.1900492610837439,Murciline,
1683,2.843923240938166,1.7364532019704433,Murciline,
1684,2.8277185501066096,2.2226600985221676,Murciline,
1685,2.811513859275053,2.6579310344827585,Murciline,
1686,2.815565031982942,3.125615763546798,Murciline,
1687,2.803411513859275,3.607192118226601,Murciline,
1688,2.775053304904051,4.098029556650246,Murciline,
1689,2.7385927505330487,4.4499507389162565,Murciline,
1690,3.285501066098081,4.436059113300493,Murciline,
1691,3.273347547974413,4.060985221674877,Murciline,
1692,3.2814498933901914,3.6720197044334975,Murciline,
1693,3.2895522388059697,3.1024630541871923,Murciline,
1694,3.273347547974413,2.597733990147783,Murciline,
1695,3.909381663113006,2.58384236453202,Murciline,
1696,4.411727078891258,2.62551724137931,Murciline,
1697,3.2773987206823025,2.15320197044335,Murciline,
1698,3.273347547974413,1.6160591133004927,Murciline,
1699,3.3219616204690827,1.1807881773399014,Murciline,173.0
1700,3.350319829424307,0.6667980295566502,Murciline,
1701,3.3462686567164175,0.3426600985221675,Murciline,
1702,3.3381663113006392,0.06019704433497537,Murciline,
1703,3.9053304904051167,0.08334975369458128,Murciline,
1704,3.933688699360341,0.3935960591133005,Murciline,175.0
1705,3.913432835820895,0.6992118226600985,Murciline,173.0
1706,3.9255863539445626,1.1622660098522168,Murciline,
1707,3.9296375266524515,1.6669950738916257,Murciline,
1708,3.941791044776119,2.125418719211823,Murciline,168.0
1709,4.431982942430703,0.09724137931034482,Murciline,176.0
1710,4.431982942430703,0.42600985221674875,Murciline,181.0
1711,4.436034115138592,0.7316256157635468,Murciline,174.0
1712,4.415778251599146,1.1854187192118226,Murciline,171.0
1713,4.407675906183369,1.653103448275862,Murciline,171.0
1714,4.391471215351812,2.0744827586206895,Murciline,
1715,4.934328358208955,2.0883743842364533,Murciline,
1716,5.404264392324094,2.079113300492611,Murciline,
1717,5.910660980810234,2.055960591133005,Murciline,
1718,6.34413646055437,2.0605911330049262,Murciline,171.0
1719,6.793816631130063,2.055960591133005,Murciline,
1720,7.174626865671641,2.032807881773399,Murciline,
1721,7.150319829424307,2.4310344827586206,Murciline,174.0
1722,6.7735607675906175,2.3986206896551723,Murciline,175.0
1723,6.352238805970148,2.486600985221675,Murciline,172.0
1724,5.866098081023454,2.486600985221675,Murciline,168.0
1725,5.367803837953091,2.46807881773399,Murciline,
1726,4.9100213219616196,2.4495566502463055,Murciline,172.0
1727,4.650746268656716,2.8292610837438423,Murciline,184.0
1728,4.914072494669509,2.82,Murciline,
1729,5.384008528784648,2.852413793103448,Murciline,174.0
1730,5.849893390191897,2.8338916256157636,Murciline,
1731,6.360341151385927,2.843152709359606,Murciline,178.0
1732,4.638592750533048,3.1302463054187193,Murciline,
1733,4.897867803837952,3.139507389162562,Murciline,165.0
1734,5.363752665245202,3.2135960591133004,Murciline,173.0
1735,5.833688699360341,3.17192118226601,Murciline,168.0
1736,6.376545842217483,3.195073891625616,Murciline,178.0
1737,6.757356076759061,2.82,Murciline,173.0
1738,7.1260127931769714,2.810738916256158,Murciline,
1739,6.712793176972281,3.227487684729064,Murciline,173.0
1740,7.109808102345415,3.1904433497536946,Murciline,176.0
1741,4.654797441364605,3.634975369458128,Murciline,
1742,4.918123667377398,3.6025615763546797,Murciline,
1743,5.388059701492537,3.625714285714286,Murciline,
1744,5.845842217484008,3.5608866995073893,Murciline,
1745,6.4089552238805965,3.6905418719211824,Murciline,
1746,6.76545842217484,3.7229556650246307,Murciline,
1747,7.154371002132195,3.7183251231527095,Murciline,179.0
1748,4.6426439232409376,4.037832512315271,Murciline,
1749,4.646695095948827,4.4129064039408865,Murciline,
1750,4.901918976545842,4.042463054187192,Murciline,171.0
1751,5.388059701492537,4.0470935960591135,Murciline,
1752,5.813432835820895,4.051724137931035,Murciline,
1753,6.396801705756929,4.11192118226601,Murciline,
1754,6.769509594882728,4.125812807881774,Murciline,169.0
1755,7.1584221748400845,4.135073891625615,Murciline,
1756,7.170575692963752,4.454581280788178,Murciline,176.0
1757,6.793816631130063,4.4499507389162565,Murciline,
1758,6.396801705756929,4.473103448275862,Murciline,169.0
1759,5.8093816631130055,4.4314285714285715,Murciline,
1760,5.404264392324094,4.4499507389162565,Murciline,169.0
1761,4.950533049040511,4.42679802955665,Murciline,
1762,5.898507462686567,1.6345812807881774,Murciline,
1763,5.404264392324094,1.6438423645320197,Murciline,
1764,4.950533049040511,1.648472906403941,Murciline,
1765,4.622388059701492,1.6669950738916257,Murciline,178.0
1766,5.890405117270788,1.2039408866995074,Murciline,
1767,5.384008528784648,1.1530049261083744,Murciline,181.0
1768,4.934328358208955,1.1622660098522168,Murciline,
1769,6.76140724946695,0.713103448275862,Murciline,177.0
1770,7.18272921108742,0.685320197044335,Murciline,192.0
1771,4.638592750533048,1.171527093596059,Murciline,
1772,4.63454157782516,0.7177339901477833,Murciline,
1773,4.626439232409381,0.26857142857142857,Murciline,
1774,4.942430703624733,0.7501477832512315,Murciline,
1775,6.388699360341151,1.6299507389162562,Murciline,
1776,6.789765458422174,1.4076847290640393,Murciline,176.0
1777,7.186780383795308,1.421576354679803,Murciline,
1778,7.174626865671641,1.148374384236453,Murciline,
1779,6.76545842217484,1.1252216748768473,Murciline,174.0
1780,6.380597014925373,1.0881773399014778,Murciline,168.0
1781,5.392110874200426,0.7640394088669951,Murciline,175.0
1782,4.918123667377398,0.254679802955665,Murciline,171.0
1783,5.404264392324094,0.2593103448275862,Murciline,172.0
1784,5.874200426439232,0.7408866995073892,Murciline,
1785,6.336034115138592,0.6806896551724138,Murciline,177.0
1786,5.866098081023454,0.254679802955665,Murciline,
1787,6.319829424307035,0.27320197044334976,Murciline,174.0
1788,6.71684434968017,0.2639408866995074,Murciline,
1789,7.138166311300639,0.2593103448275862,Murciline,173.0
1790,0.19445628997867803,0.08798029556650246,TEK megfigyelő,
1791,0.16609808102345414,0.37970443349753696,TEK megfigyelő,
1792,0.16609808102345414,0.6529064039408867,TEK megfigyelő,
1793,0.162046908315565,0.9492610837438423,TEK megfigyelő,
1794,0.162046908315565,1.4030541871921183,TEK megfigyelő,
1795,0.14989339019189765,1.8846305418719211,TEK megfigyelő,
1796,0.13368869936034114,2.3523152709359607,TEK megfigyelő,
1797,0.15394456289978675,2.9126108374384234,TEK megfigyelő,
1798,0.15394456289978675,3.3710344827586205,TEK megfigyelő,
1799,0.162046908315565,4.0100492610837435,TEK megfigyelő,
1800,0.13368869936034114,4.440689655172414,TEK megfigyelő,
1801,0.5550106609808102,4.436059113300493,TEK megfigyelő,
1802,0.5469083155650319,3.968374384236453,TEK megfigyelő,
1803,0.5469083155650319,3.3756650246305417,TEK megfigyelő,
1804,0.5631130063965885,2.9589162561576354,TEK megfigyelő,
1805,0.5833688699360341,2.4588177339901476,TEK megfigyelő,
1806,0.579317697228145,2.750541871921182,TEK megfigyelő,
1807,0.129637526652452,2.694975369458128,TEK megfigyelő,
1808,0.5712153518123667,1.9216748768472907,TEK megfigyelő,
1809,0.5914712153518124,1.5095566502463054,TEK megfigyelő,
1810,0.5995735607675906,0.8242364532019705,TEK megfigyelő,
1811,0.5631130063965885,1.1066995073891626,TEK megfigyelő,
1812,0.5914712153518124,0.41211822660098524,TEK megfigyelő,
1813,0.5955223880597015,0.11113300492610838,TEK megfigyelő,
1814,1.1424307036247334,0.07408866995073891,TEK megfigyelő,
1815,1.1221748400852878,0.3935960591133005,TEK megfigyelő,
1816,1.1059701492537313,0.736256157635468,TEK megfigyelő,
1817,1.1100213219616204,1.1298522167487686,TEK megfigyelő,
1818,1.1100213219616204,1.625320197044335,TEK megfigyelő,
1819,1.1019189765458421,2.1207881773399015,TEK megfigyelő,
1820,1.0897654584221748,2.722758620689655,TEK megfigyelő,
1821,1.06545842217484,3.2876847290640394,TEK megfigyelő,
1822,1.033049040511727,3.834088669950739,TEK megfigyelő,
1823,0.9803837953091683,4.209162561576354,TEK megfigyelő,
1824,0.935820895522388,4.468472906403941,TEK megfigyelő,
1825,1.4462686567164178,4.4314285714285715,TEK megfigyelő,
1826,1.4584221748400852,4.181379310344828,TEK megfigyelő,
1827,1.4584221748400852,3.792413793103448,TEK megfigyelő,
1828,1.4948827292110873,3.2599014778325124,TEK megfigyelő,
1829,1.486780383795309,2.8014778325123153,TEK megfigyelő,
1830,1.4989339019189765,2.3245320197044337,TEK megfigyelő,
1831,1.5759061833688697,1.8244334975369458,TEK megfigyelő,
1832,1.5961620469083153,1.1530049261083744,TEK megfigyelő,
1833,1.584008528784648,0.7084729064039409,TEK megfigyelő,
1834,1.5759061833688697,0.32876847290640393,TEK megfigyelő,163.0
1835,1.584008528784648,0.05556650246305419,TEK megfigyelő,
1836,2.0823027718550104,0.06019704433497537,TEK megfigyelő,
1837,2.033688699360341,0.3102463054187192,TEK megfigyelő,
1838,2.0539445628997868,0.6945812807881774,TEK megfigyelő,
1839,2.041791044776119,1.1622660098522168,TEK megfigyelő,
1840,2.041791044776119,1.7457142857142858,TEK megfigyelő,
1841,2.0215351812366738,2.296748768472906,TEK megfigyelő,
1842,1.9850746268656714,2.7829556650246303,TEK megfigyelő,
1843,1.9688699360341149,3.2599014778325124,TEK megfigyelő,
1844,1.9324093816631127,3.8016748768472906,TEK megfigyelő,
1845,1.9283582089552236,4.135073891625615,TEK megfigyelő,
1846,1.9243070362473347,4.454581280788178,TEK megfigyelő,
1847,2.386140724946695,4.4499507389162565,TEK megfigyelő,
1848,2.386140724946695,4.07487684729064,TEK megfigyelő,
1849,2.386140724946695,3.6488669950738917,TEK megfigyelő,
1850,2.382089552238806,3.181182266009852,TEK megfigyelő,
1851,2.382089552238806,2.6579310344827585,TEK megfigyelő,
1852,2.4104477611940296,2.268965517241379,TEK megfigyelő,
1853,2.382089552238806,1.7457142857142858,TEK megfigyelő,
1854,2.3982942430703624,1.1807881773399014,TEK megfigyelő,
1855,2.4752665245202556,0.6806896551724138,TEK megfigyelő,
1856,2.4388059701492537,0.27320197044334976,TEK megfigyelő,
1857,2.426652452025586,0.032413793103448274,TEK megfigyelő,
1858,2.900639658848614,0.06019704433497537,TEK megfigyelő,
1859,2.8884861407249462,0.3658128078817734,TEK megfigyelő,
1860,2.868230277185501,0.7547783251231527,TEK megfigyelő,
1861,2.876332622601279,1.1900492610837439,TEK megfigyelő,
1862,2.843923240938166,1.7364532019704433,TEK megfigyelő,
1863,2.8277185501066096,2.2226600985221676,TEK megfigyelő,
1864,2.811513859275053,2.6579310344827585,TEK megfigyelő,
1865,2.815565031982942,3.125615763546798,TEK megfigyelő,
1866,2.803411513859275,3.607192118226601,TEK megfigyelő,
1867,2.775053304904051,4.098029556650246,TEK megfigyelő,
1868,2.7385927505330487,4.4499507389162565,TEK megfigyelő,
1869,3.285501066098081,4.436059113300493,TEK megfigyelő,
1870,3.273347547974413,4.060985221674877,TEK megfigyelő,
1871,3.2814498933901914,3.6720197044334975,TEK megfigyelő,
1872,3.2895522388059697,3.1024630541871923,TEK megfigyelő,
1873,3.273347547974413,2.597733990147783,TEK megfigyelő,
1874,3.909381663113006,2.58384236453202,TEK megfigyelő,
1875,4.411727078891258,2.62551724137931,TEK megfigyelő,
1876,3.2773987206823025,2.15320197044335,TEK megfigyelő,
1877,3.273347547974413,1.6160591133004927,TEK megfigyelő,
1878,3.3219616204690827,1.1807881773399014,TEK megfigyelő,
1879,3.350319829424307,0.6667980295566502,TEK megfigyelő,
1880,3.3462686567164175,0.3426600985221675,TEK megfigyelő,
1881,3.3381663113006392,0.06019704433497537,TEK megfigyelő,
1882,3.9053304904051167,0.08334975369458128,TEK megfigyelő,
1883,3.933688699360341,0.3935960591133005,TEK megfigyelő,
1884,3.913432835820895,0.6992118226600985,TEK megfigyelő,
1885,3.9255863539445626,1.1622660098522168,TEK megfigyelő,
1886,3.9296375266524515,1.6669950738916257,TEK megfigyelő,
1887,3.941791044776119,2.125418719211823,TEK megfigyelő,
1888,4.431982942430703,0.09724137931034482,TEK megfigyelő,
1889,4.431982942430703,0.42600985221674875,TEK megfigyelő,
1890,4.436034115138592,0.7316256157635468,TEK megfigyelő,
1891,4.415778251599146,1.1854187192118226,TEK megfigyelő,
1892,4.407675906183369,1.653103448275862,TEK megfigyelő,
1893,4.391471215351812,2.0744827586206895,TEK megfigyelő,
1894,4.934328358208955,2.0883743842364533,TEK megfigyelő,
1895,5.404264392324094,2.079113300492611,TEK megfigyelő,
1896,5.910660980810234,2.055960591133005,TEK megfigyelő,
1897,6.34413646055437,2.0605911330049262,TEK megfigyelő,
1898,6.793816631130063,2.055960591133005,TEK megfigyelő,
1899,7.174626865671641,2.032807881773399,TEK megfigyelő,
1900,7.150319829424307,2.4310344827586206,TEK megfigyelő,
1901,6.7735607675906175,2.3986206896551723,TEK megfigyelő,
1902,6.352238805970148,2.486600985221675,TEK megfigyelő,
1903,5.866098081023454,2.486600985221675,TEK megfigyelő,
1904,5.367803837953091,2.46807881773399,TEK megfigyelő,
1905,4.9100213219616196,2.4495566502463055,TEK megfigyelő,
1906,4.650746268656716,2.8292610837438423,TEK megfigyelő,
1907,4.914072494669509,2.82,TEK megfigyelő,
1908,5.384008528784648,2.852413793103448,TEK megfigyelő,
1909,5.849893390191897,2.8338916256157636,TEK megfigyelő,
1910,6.360341151385927,2.843152709359606,TEK megfigyelő,
1911,4.638592750533048,3.1302463054187193,TEK megfigyelő,
1912,4.897867803837952,3.139507389162562,TEK megfigyelő,
1913,5.363752665245202,3.2135960591133004,TEK megfigyelő,
1914,5.833688699360341,3.17192118226601,TEK megfigyelő,
1915,6.376545842217483,3.195073891625616,TEK megfigyelő,
1916,6.757356076759061,2.82,TEK megfigyelő,
1917,7.1260127931769714,2.810738916256158,TEK megfigyelő,
1918,6.712793176972281,3.227487684729064,TEK megfigyelő,
1919,7.109808102345415,3.1904433497536946,TEK megfigyelő,
1920,4.654797441364605,3.634975369458128,TEK megfigyelő,
1921,4.918123667377398,3.6025615763546797,TEK megfigyelő,
1922,5.388059701492537,3.625714285714286,TEK megfigyelő,
1923,5.845842217484008,3.5608866995073893,TEK megfigyelő,
1924,6.4089552238805965,3.6905418719211824,TEK megfigyelő,
1925,6.76545842217484,3.7229556650246307,TEK megfigyelő,
1926,7.154371002132195,3.7183251231527095,TEK megfigyelő,
1927,4.6426439232409376,4.037832512315271,TEK megfigyelő,
1928,4.646695095948827,4.4129064039408865,TEK megfigyelő,
1929,4.901918976545842,4.042463054187192,TEK megfigyelő,
1930,5.388059701492537,4.0470935960591135,TEK megfigyelő,
1931,5.813432835820895,4.051724137931035,TEK megfigyelő,
1932,6.396801705756929,4.11192118226601,TEK megfigyelő,
1933,6.769509594882728,4.125812807881774,TEK megfigyelő,
1934,7.1584221748400845,4.135073891625615,TEK megfigyelő,
1935,7.170575692963752,4.454581280788178,TEK megfigyelő,
1936,6.793816631130063,4.4499507389162565,TEK megfigyelő,
1937,6.396801705756929,4.473103448275862,TEK megfigyelő,
1938,5.8093816631130055,4.4314285714285715,TEK megfigyelő,
1939,5.404264392324094,4.4499507389162565,TEK megfigyelő,
1940,4.950533049040511,4.42679802955665,TEK megfigyelő,
1941,5.898507462686567,1.6345812807881774,TEK megfigyelő,
1942,5.404264392324094,1.6438423645320197,TEK megfigyelő,
1943,4.950533049040511,1.648472906403941,TEK megfigyelő,
1944,4.622388059701492,1.6669950738916257,TEK megfigyelő,
1945,5.890405117270788,1.2039408866995074,TEK megfigyelő,
1946,5.384008528784648,1.1530049261083744,TEK megfigyelő,
1947,4.934328358208955,1.1622660098522168,TEK megfigyelő,
1948,6.76140724946695,0.713103448275862,TEK megfigyelő,
1949,7.18272921108742,0.685320197044335,TEK megfigyelő,
1950,4.638592750533048,1.171527093596059,TEK megfigyelő,
1951,4.63454157782516,0.7177339901477833,TEK megfigyelő,
1952,4.626439232409381,0.26857142857142857,TEK megfigyelő,
1953,4.942430703624733,0.7501477832512315,TEK megfigyelő,
1954,6.388699360341151,1.6299507389162562,TEK megfigyelő,
1955,6.789765458422174,1.4076847290640393,TEK megfigyelő,
1956,7.186780383795308,1.421576354679803,TEK megfigyelő,
1957,7.174626865671641,1.148374384236453,TEK megfigyelő,
1958,6.76545842217484,1.1252216748768473,TEK megfigyelő,
1959,6.380597014925373,1.0881773399014778,TEK megfigyelő,
1960,5.392110874200426,0.7640394088669951,TEK megfigyelő,
1961,4.918123667377398,0.254679802955665,TEK megfigyelő,
1962,5.404264392324094,0.2593103448275862,TEK megfigyelő,
1963,5.874200426439232,0.7408866995073892,TEK megfigyelő,
1964,6.336034115138592,0.6806896551724138,TEK megfigyelő,
1965,5.866098081023454,0.254679802955665,TEK megfigyelő,
1966,6.319829424307035,0.27320197044334976,TEK megfigyelő,
1967,6.71684434968017,0.2639408866995074,TEK megfigyelő,
1968,7.138166311300639,0.2593103448275862,TEK megfigyelő,
1969,0.19445628997867803,0.08798029556650246,TEK megfigyelő 2.4,169.0
1970,0.16609808102345414,0.37970443349753696,TEK megfigyelő 2.4,
1971,0.16609808102345414,0.6529064039408867,TEK megfigyelő 2.4,
1972,0.162046908315565,0.9492610837438423,TEK megfigyelő 2.4,
1973,0.162046908315565,1.4030541871921183,TEK megfigyelő 2.4,172.0
1974,0.14989339019189765,1.8846305418719211,TEK megfigyelő 2.4,
1975,0.13368869936034114,2.3523152709359607,TEK megfigyelő 2.4,
1976,0.15394456289978675,2.9126108374384234,TEK megfigyelő 2.4,
1977,0.15394456289978675,3.3710344827586205,TEK megfigyelő 2.4,
1978,0.162046908315565,4.0100492610837435,TEK megfigyelő 2.4,
1979,0.13368869936034114,4.440689655172414,TEK megfigyelő 2.4,
1980,0.5550106609808102,4.436059113300493,TEK megfigyelő 2.4,
1981,0.5469083155650319,3.968374384236453,TEK megfigyelő 2.4,
1982,0.5469083155650319,3.3756650246305417,TEK megfigyelő 2.4,
1983,0.5631130063965885,2.9589162561576354,TEK megfigyelő 2.4,
1984,0.5833688699360341,2.4588177339901476,TEK megfigyelő 2.4,
1985,0.579317697228145,2.750541871921182,TEK megfigyelő 2.4,
1986,0.129637526652452,2.694975369458128,TEK megfigyelő 2.4,
1987,0.5712153518123667,1.9216748768472907,TEK megfigyelő 2.4,
1988,0.5914712153518124,1.5095566502463054,TEK megfigyelő 2.4,
1989,0.5995735607675906,0.8242364532019705,TEK megfigyelő 2.4,
1990,0.5631130063965885,1.1066995073891626,TEK megfigyelő 2.4,
1991,0.5914712153518124,0.41211822660098524,TEK megfigyelő 2.4,
1992,0.5955223880597015,0.11113300492610838,TEK megfigyelő 2.4,
1993,1.1424307036247334,0.07408866995073891,TEK megfigyelő 2.4,
1994,1.1221748400852878,0.3935960591133005,TEK megfigyelő 2.4,
1995,1.1059701492537313,0.736256157635468,TEK megfigyelő 2.4,
1996,1.1100213219616204,1.1298522167487686,TEK megfigyelő 2.4,
1997,1.1100213219616204,1.625320197044335,TEK megfigyelő 2.4,
1998,1.1019189765458421,2.1207881773399015,TEK megfigyelő 2.4,
1999,1.0897654584221748,2.722758620689655,TEK megfigyelő 2.4,
2000,1.06545842217484,3.2876847290640394,TEK megfigyelő 2.4,
2001,1.033049040511727,3.834088669950739,TEK megfigyelő 2.4,
2002,0.9803837953091683,4.209162561576354,TEK megfigyelő 2.4,
2003,0.935820895522388,4.468472906403941,TEK megfigyelő 2.4,
2004,1.4462686567164178,4.4314285714285715,TEK megfigyelő 2.4,
2005,1.4584221748400852,4.181379310344828,TEK megfigyelő 2.4,
2006,1.4584221748400852,3.792413793103448,TEK megfigyelő 2.4,
